sport,event_id,home_team,away_team,commence_time,market,outcome,line,description,bookmaker,odds
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_goal_scorer_anytime,No Charles De Ketelaere,,Charles De Ketelaere,pinnacle,1.14
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_goal_scorer_anytime,Yes Leandro Trossard,,Leandro Trossard,pinnacle,6.47
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_goal_scorer_anytime,No Leandro Trossard,,Leandro Trossard,pinnacle,1.13
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Nathan Ngoy,,Nathan Ngoy,pinnacle,3.3
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Maxim de Cuyper,,Maxim de Cuyper,pinnacle,3.9
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Nicolas Raskin,,Nicolas Raskin,pinnacle,3.9
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Alejandro Baena,,Alejandro Baena,pinnacle,4.0
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Dodi Lukebakio,,Dodi Lukebakio,pinnacle,4.1
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Hans Vanaken,,Hans Vanaken,pinnacle,4.1
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Jeremy Doku,,Jeremy Doku,pinnacle,4.2
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Youri Tielemans,,Youri Tielemans,pinnacle,4.2
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Rodri,,Rodri,pinnacle,4.2
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Brandon Mechele,,Brandon Mechele,pinnacle,4.3
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Marc Cucurella,,Marc Cucurella,pinnacle,4.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Timothy Castagne,,Timothy Castagne,pinnacle,4.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Pau Cubarsi,,Pau Cubarsi,pinnacle,4.8
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Pedro Porro,,Pedro Porro,pinnacle,5.0
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Charles De Ketelaere,,Charles De Ketelaere,pinnacle,5.1
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Leandro Trossard,,Leandro Trossard,pinnacle,5.4
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Mikel Merino,,Mikel Merino,pinnacle,5.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Kevin De Bruyne,,Kevin De Bruyne,pinnacle,5.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Aymeric Laporte,,Aymeric Laporte,pinnacle,5.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Dani Olmo,,Dani Olmo,pinnacle,5.8
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Romelu Lukaku,,Romelu Lukaku,pinnacle,5.8
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Ferran Torres Garcia,,Ferran Torres Garcia,pinnacle,6.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Lamine Yamal,,Lamine Yamal,pinnacle,7.0
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Mikel Oyarzabal,,Mikel Oyarzabal,pinnacle,8.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,player_to_receive_card,Yes Pedro Gonzalez Lopez,,Pedro Gonzalez Lopez,pinnacle,8.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,to_qualify,Belgium,,,pinnacle,3.68
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,to_qualify,Spain,,,pinnacle,1.32
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals_h1,Over 1.0,1.0,,pinnacle,1.77
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals_h1,Under 1.0,1.0,,pinnacle,2.07
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Belgium,,,unibet_fr,5.8
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Spain,,,unibet_fr,1.58
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Draw,,,unibet_fr,4.1
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Belgium,,,unibet_fr,5.8
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Spain,,,unibet_fr,1.58
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Draw,,,unibet_fr,4.1
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Belgium,,,pmu_fr,5.75
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Spain,,,pmu_fr,1.56
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Draw,,,pmu_fr,3.85
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals,Over 2.5,2.5,,pmu_fr,1.74
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals,Under 2.5,2.5,,pmu_fr,1.95
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Belgium,,,pmu_fr,5.75
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Spain,,,pmu_fr,1.56
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Draw,,,pmu_fr,3.85
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Belgium,,,winamax_fr,5.2
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Spain,,,winamax_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Draw,,,winamax_fr,4.0
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Belgium,,,winamax_fr,5.2
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Spain,,,winamax_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Draw,,,winamax_fr,4.0
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Belgium,,,netbet_fr,5.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Spain,,,netbet_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Draw,,,netbet_fr,3.9
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals,Over 2.5,2.5,,netbet_fr,1.71
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,totals,Under 2.5,2.5,,netbet_fr,1.92
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,btts,Yes,,,netbet_fr,1.72
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,btts,No,,,netbet_fr,1.9
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Belgium,,,netbet_fr,5.5
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Spain,,,netbet_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Draw,,,netbet_fr,3.9
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Belgium,,,betclic_fr,5.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Spain,,,betclic_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h,Draw,,,betclic_fr,4.05
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Belgium,,,betclic_fr,5.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Spain,,,betclic_fr,1.6
soccer_fifa_world_cup,fca257de4583bd4bc592e8b2a8f24ad7,Spain,Belgium,2026-07-10T19:00:00Z,h2h_3_way,Draw,,,betclic_fr,4.05
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,England,,,winamax_fr,1.82
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Norway,,,winamax_fr,4.0
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Draw,,,winamax_fr,3.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,England,,,winamax_fr,1.82
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Norway,,,winamax_fr,4.0
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Draw,,,winamax_fr,3.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,England,,,unibet_fr,1.84
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Norway,,,unibet_fr,3.9
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Draw,,,unibet_fr,3.85
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,England,,,unibet_fr,1.84
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Norway,,,unibet_fr,3.9
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Draw,,,unibet_fr,3.85
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,England,,,pmu_fr,1.85
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Norway,,,pmu_fr,4.0
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Draw,,,pmu_fr,3.55
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,totals,Over 2.5,2.5,,pmu_fr,1.66
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,totals,Under 2.5,2.5,,pmu_fr,2.07
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,England,,,pmu_fr,1.85
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Norway,,,pmu_fr,4.0
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Draw,,,pmu_fr,3.55
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,England,,,pinnacle,1.87
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Norway,,,pinnacle,4.27
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h,Draw,,,pinnacle,3.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,totals,Over 2.75,2.75,,pinnacle,1.93
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,totals,Under 2.75,2.75,,pinnacle,1.95
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 2.75,2.75,,pinnacle,1.93
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 1.75,1.75,,pinnacle,1.27
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 2.0,2.0,,pinnacle,1.33
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 2.25,2.25,,pinnacle,1.53
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 2.5,2.5,,pinnacle,1.73
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 3.0,3.0,,pinnacle,2.23
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 3.25,3.25,,pinnacle,2.52
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 3.5,3.5,,pinnacle,2.8
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Over 3.75,3.75,,pinnacle,3.37
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 2.75,2.75,,pinnacle,1.95
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 1.75,1.75,,pinnacle,3.87
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 2.0,2.0,,pinnacle,3.4
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 2.25,2.25,,pinnacle,2.57
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 2.5,2.5,,pinnacle,2.17
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 3.0,3.0,,pinnacle,1.7
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 3.25,3.25,,pinnacle,1.55
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 3.5,3.5,,pinnacle,1.45
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals,Under 3.75,3.75,,pinnacle,1.33
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,England,,,pinnacle,1.87
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Norway,,,pinnacle,4.27
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,h2h_3_way,Draw,,,pinnacle,3.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_team_totals_corners,Over 5.5 England,5.5,England,pinnacle,2.12
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_team_totals_corners,Under 5.5 England,5.5,England,pinnacle,1.68
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_team_totals_corners,Over 3.5 Norway,3.5,Norway,pinnacle,1.65
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_team_totals_corners,Under 3.5 Norway,3.5,Norway,pinnacle,2.16
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 9.5,9.5,,pinnacle,1.97
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 7.5,7.5,,pinnacle,1.31
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 8.0,8.0,,pinnacle,1.4
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 8.5,8.5,,pinnacle,1.59
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 9.0,9.0,,pinnacle,1.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 10.0,10.0,,pinnacle,2.24
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 10.5,10.5,,pinnacle,2.49
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 11.0,11.0,,pinnacle,2.93
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Over 11.5,11.5,,pinnacle,3.17
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 9.5,9.5,,pinnacle,1.82
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 7.5,7.5,,pinnacle,2.99
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 8.0,8.0,,pinnacle,2.68
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 8.5,8.5,,pinnacle,2.23
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 9.0,9.0,,pinnacle,2.02
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 10.0,10.0,,pinnacle,1.6
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 10.5,10.5,,pinnacle,1.48
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 11.0,11.0,,pinnacle,1.34
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_corners,Under 11.5,11.5,,pinnacle,1.28
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Over 0.5,0.5,,pinnacle,1.37
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Over 0.75,0.75,,pinnacle,1.53
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Over 1.25,1.25,,pinnacle,2.34
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Over 1.5,1.5,,pinnacle,2.8
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Under 0.5,0.5,,pinnacle,2.97
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Under 0.75,0.75,,pinnacle,2.48
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Under 1.25,1.25,,pinnacle,1.59
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,alternate_totals_h1,Under 1.5,1.5,,pinnacle,1.41
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,btts,Yes,,,pinnacle,1.63
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,btts,No,,,pinnacle,2.31
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,btts_h1,Yes,,,pinnacle,4.62
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,btts_h1,No,,,pinnacle,1.18
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,corners_1x2,England,,,pinnacle,1.75
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,corners_1x2,Norway,,,pinnacle,2.86
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,corners_1x2,Draw,,,pinnacle,5.88
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance,England or Draw,,,pinnacle,1.25
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance,Norway or Draw,,,pinnacle,2.0
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance,England or Norway,,,pinnacle,1.3
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance_h1,England or Draw,,,pinnacle,1.2
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance_h1,Norway or Draw,,,pinnacle,1.54
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,double_chance_h1,England or Norway,,,pinnacle,1.66
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,draw_no_bet,England,,,pinnacle,1.38
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,draw_no_bet,Norway,,,pinnacle,3.16
soccer_fifa_world_cup,e66e4478b739fa0657a7a11235e1fcee,Norway,England,2026-07-11T21:00:00Z,draw_no_bet_h1,England,,,pinnacle,1.45
